Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"NS Cherukupalle","Zero Trust Enforcement Through AI-Driven Isolation in Multi-Tenant Kubernetes Clusters on VxRail and AWS-EKS",2025,"… on Inventive Systems and Control (ICISC)","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/11188206/","",79,"2026-05-16 00:43:36","","","",,,,,,0,0.00,0,1,1,"… Multicloud trust orchestration yielded 310ms latency during GCP Anthos integration tests due to serialized policy translation across platforms. Hardware constraints on VxRail edge …","","https://scholar.google.com/scholar?q=related:YOSopUb6txEJ:scholar.google.com/&scioq=%22kubernetes+security%22%7C%22kubernetes+admission+control%22+%22multi+cloud%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
1,"G Brazzo","Securing the computing continuum with fine-grained automatic network policies",2025,"","webthesis.biblio.polito.it","https://webthesis.biblio.polito.it/36360/?template=default","https://scholar.google.com/scholar?cites=8476050276639158411&as_sdt=2005&sciodt=2007&hl=en",80,"2026-05-16 00:43:36","","","",,,,,,1,1.00,1,1,1,"… approach allows for efficient resource sharing, workload offloading, and cross-cluster communication, making it suitable for scenarios such as hybrid cloud deployments, multi-cloud …","https://webthesis.biblio.polito.it/36360/1/tesi.pdf","https://scholar.google.com/scholar?q=related:i7BtjdH6oHUJ:scholar.google.com/&scioq=%22kubernetes+security%22%7C%22kubernetes+admission+control%22+%22multi+cloud%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
3,"P Libro, A Lajko","Implementing GitOps with Kubernetes: Automate, manage, scale, and secure infrastructure and cloud-native applications on AWS and Azure",2024,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=Sb8WEQAAQBAJ&oi=fnd&pg=PP1&dq=%22kubernetes+security%22%7C%22kubernetes+admission+control%22+%22multi+cloud%22&ots=Eo1pvJMV_5&sig=N8Y_m8SxefhQGrO1IIVAJv-z7AM","https://scholar.google.com/scholar?cites=8429645944357253578&as_sdt=2005&sciodt=2007&hl=en",81,"2026-05-16 00:43:36","BOOK","","",,,,,,3,1.50,2,2,2,"… Setting up Prometheus and Grafana Understanding Kubernetes security 316 … This book will teach them how to leverage GitOps to automate deployments, manage multi-cloud setups, …","","https://scholar.google.com/scholar?q=related:yvG5_1Ie_HQJ:scholar.google.com/&scioq=%22kubernetes+security%22%7C%22kubernetes+admission+control%22+%22multi+cloud%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"D Kanthasamy, CNSV Kumar","A Synergistic Defense Framework for Cloud-based VM Security",2025,"2025 5th International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/11171146/","",82,"2026-05-16 00:43:36","","","",,,,,,0,0.00,0,2,1,"… Cloud security has evolved to address the issue of multicloud and … equip provenance and integrity of VM images in multi-cloud … and tendencies of Kubernetes security that are concerned …","https://www.researchgate.net/profile/Kanthasamy-Dhanapal/publication/395862345_A_Synergistic_Defense_Framework_for_Cloud-based_VM_Security/links/6948a1859aa6b4649dc2f3c7/A-Synergistic-Defense-Framework-for-Cloud-based-VM-Security.pdf","https://scholar.google.com/scholar?q=related:olJGlXdIFb8J:scholar.google.com/&scioq=%22kubernetes+security%22%7C%22kubernetes+admission+control%22+%22multi+cloud%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"SJ O'Malley, LA Williams","Automated Compliance Validation of Kubernetes Worker Nodes Using CIS-Aligned Security Control Pipelines",2023,"","researchgate.net","https://www.researchgate.net/profile/Uthman-Usman-2/publication/402948644_Automated_Compliance_Validation_of_Kubernetes_Worker_Nodes_Using_CIS-Aligned_Security_Control_Pipelines/links/69bdc47fac381228755f82e7/Automated-Compliance-Validation-of-Kubernetes-Worker-Nodes-Using-CIS-Aligned-Security-Control-Pipelines.pdf","",83,"2026-05-16 00:43:36","PDF","","",,,,,,0,0.00,0,2,3,"The dynamic and distributed nature of Kubernetes environments presents significant challenges for maintaining continuous security compliance, particularly for worker nodes which …","https://www.researchgate.net/profile/Uthman-Usman-2/publication/402948644_Automated_Compliance_Validation_of_Kubernetes_Worker_Nodes_Using_CIS-Aligned_Security_Control_Pipelines/links/69bdc47fac381228755f82e7/Automated-Compliance-Validation-of-Kubernetes-Worker-Nodes-Using-CIS-Aligned-Security-Control-Pipelines.pdf","https://scholar.google.com/scholar?q=related:noxc399tMc4J:scholar.google.com/&scioq=%22kubernetes+security%22%7C%22kubernetes+admission+control%22+%22multi+cloud%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"W Huang, J You, T Li, J Ge, H Kong, L Li","Automated Cloud-Native Dynamic Network Policy Generation Based on Microservices Topology",2025,"International Conference on …","Springer","https://link.springer.com/chapter/10.1007/978-981-96-9914-8_22","",84,"2026-05-16 00:43:36","","10.1007/978-981-96-9914-8_22","",,,,,,0,0.00,0,6,1,"… Future work will focus on extending our approach to support multi-cloud environments and … : a systematization of knowledge related to Kubernetes security practices. In: 2020 IEEE …","","https://scholar.google.com/scholar?q=related:Gi3yph24s9AJ:scholar.google.com/&scioq=%22kubernetes+security%22%7C%22kubernetes+admission+control%22+%22multi+cloud%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
1,"M Zanotto, L Vicentini, R Vreto, F Lumpp…","A User-centric Kubernetes-based Architecture for Green Cloud Computing",2025,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2509.13325","https://scholar.google.com/scholar?cites=12498218193302007377&as_sdt=2005&sciodt=2007&hl=en",85,"2026-05-16 00:43:36","","","",,,,,,1,1.00,0,5,1,"… Xu and Buyya [16] proposed the specification of a multi-cloud … scheduler extension in a multi-cloud setting that accounts for … for use cases such as Kubernetes admission control, CI/CD …","https://arxiv.org/pdf/2509.13325","https://scholar.google.com/scholar?q=related:US4XeTqXcq0J:scholar.google.com/&scioq=%22kubernetes+security%22%7C%22kubernetes+admission+control%22+%22multi+cloud%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"CR Sen","ZERO-TRUST ARCHITECTURE IMPLEMENTATION IN MULTI-CLOUD KUBERNETES ENVIRONMENTS",2025,"International Multidisciplinary Book Series","ibseries.com","https://www.ibseries.com/index.php/IMBS/article/view/47","",86,"2026-05-16 00:43:36","","","",,,,,,0,0.00,0,1,1,"… The adoption of multi-cloud strategies and container orchestration platforms such as … This paper presents a comprehensive implementation of Zero-Trust Architecture in multi-cloud …","","https://scholar.google.com/scholar?q=related:gLcObEcZriwJ:scholar.google.com/&scioq=%22kubernetes+security%22%7C%22kubernetes+admission+control%22+%22multi+cloud%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"R Kumar","Intelligent AI Powered Multi Cloud Systems for Secure Adaptive and Context Aware Enterprise Transformation in Healthcare and Financial Networks",2025,"International Journal of Humanities and Information …","ijhit.info","https://ijhit.info/index.php/ijhit/article/view/200","",87,"2026-05-16 00:43:36","","","",,,,,,0,0.00,0,1,1,"… Modern enterprises often operate in hybrid and multi-cloud environments, … In a multi-cloud and hybrid environment, ensuring seamless integration between different platforms and …","https://ijhit.info/index.php/ijhit/article/download/200/191","https://scholar.google.com/scholar?q=related:oU023aqvxWgJ:scholar.google.com/&scioq=%22kubernetes+security%22%7C%22kubernetes+admission+control%22+%22multi+cloud%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"HD Irawan, C Lim, MA Soetomo","Kubernetes Risk Management: A Framework To Assess Kubernetes Security Risk In Bank XYZ",2025,"Eduvest-Journal of …","eduvest.greenvest.co.id","http://eduvest.greenvest.co.id/index.php/edv/article/view/52071","",88,"2026-05-16 00:43:36","","","",,,,,,0,0.00,0,3,1,"… Future research could explore the application of Kube-RMF across diverse regulatory landscapes and emerging banking technologies, such as multi-cloud ecosystems and AI-driven …","https://eduvest.greenvest.co.id/index.php/edv/article/download/52071/4589","https://scholar.google.com/scholar?q=related:BFjI04wBu1AJ:scholar.google.com/&scioq=%22kubernetes+security%22%7C%22kubernetes+admission+control%22+%22multi+cloud%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"S Chitraju","Cloud-Native Identity and Access Management for Financial Service Providers",2024,"Available at SSRN 5653690","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5653690","",89,"2026-05-16 00:43:36","","","",,,,,,0,0.00,0,1,2,"… Few frameworks explicitly address how policy enforcement should be maintained when services are distributed across hybrid and multi-cloud infrastructures. Another underexplored …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=5653690","https://scholar.google.com/scholar?q=related:OCytfL0OuWsJ:scholar.google.com/&scioq=%22kubernetes+security%22%7C%22kubernetes+admission+control%22+%22multi+cloud%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"H Caldwell, T Grayson, N Fedorov","Policy-Driven Infrastructure Governance Across Multi-Cloud and On-Prem Environments",2025,"","researchgate.net","https://www.researchgate.net/profile/Uthman-Usman-2/publication/403845759_Policy-Driven_Infrastructure_Governance_Across_Multi-Cloud_and_On-Prem_Environments/links/69dfe6eaceb1c90114ea43dc/Policy-Driven-Infrastructure-Governance-Across-Multi-Cloud-and-On-Prem-Environments.pdf","",90,"2026-05-16 00:43:36","PDF","","",,,,,,0,0.00,0,3,1,"… Compared to Alti (2024), we extend patch and configuration governance to multi-cloud, solving the translation problem between cloud-specific patch APIs. Our hierarchical model is …","https://www.researchgate.net/profile/Uthman-Usman-2/publication/403845759_Policy-Driven_Infrastructure_Governance_Across_Multi-Cloud_and_On-Prem_Environments/links/69dfe6eaceb1c90114ea43dc/Policy-Driven-Infrastructure-Governance-Across-Multi-Cloud-and-On-Prem-Environments.pdf","https://scholar.google.com/scholar?q=related:cL5IBT_8YYIJ:scholar.google.com/&scioq=%22kubernetes+security%22%7C%22kubernetes+admission+control%22+%22multi+cloud%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"R Keshava, AK Elengovan, I Sahoo…","Security at Scale: Ethical Container Exploitation in Orchestrated Environments with Kubernetes",2025,"2025 5th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/11362372/","",91,"2026-05-16 00:43:36","","","",,,,,,0,0.00,0,4,1,"… /CD-integrated scanning model for Kubernetes security validation. This work highlights the … , auditdriven alerting, and multi-cloud container hardening will become critical components of …","","https://scholar.google.com/scholar?q=related:RWgqHbsYQiwJ:scholar.google.com/&scioq=%22kubernetes+security%22%7C%22kubernetes+admission+control%22+%22multi+cloud%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"AS Bolaji, A De Silva","Containerized Tokenization Gateways for Kubernetes-Based Analytics Platforms Meeting PCI-DSS Requirement 3.5",2024,"","researchgate.net","https://www.researchgate.net/profile/Akeem-Suliyat-Bolaji/publication/400025524_Containerized_Tokenization_Gateways_for_Kubernetes-Based_Analytics_Platforms_Meeting_PCI-DSS_Requirement_35/links/69738fcee806a472e6a55b84/Containerized-Tokenization-Gateways-for-Kubernetes-Based-Analytics-Platforms-Meeting-PCI-DSS-Requirement-35.pdf","",92,"2026-05-16 00:43:36","PDF","","",,,,,,0,0.00,0,2,2,"… to as the ""Xi Commandments of Kubernetes Security"".These commandments emphasize the … to satisfy PCI auditors while allowing the scalability needed for multi-cloud deployments.…","https://www.researchgate.net/profile/Akeem-Suliyat-Bolaji/publication/400025524_Containerized_Tokenization_Gateways_for_Kubernetes-Based_Analytics_Platforms_Meeting_PCI-DSS_Requirement_35/links/69738fcee806a472e6a55b84/Containerized-Tokenization-Gateways-for-Kubernetes-Based-Analytics-Platforms-Meeting-PCI-DSS-Requirement-35.pdf","https://scholar.google.com/scholar?q=related:Bmc1mEp-WaIJ:scholar.google.com/&scioq=%22kubernetes+security%22%7C%22kubernetes+admission+control%22+%22multi+cloud%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"R Maxwell","Policy and Governance of Hybrid and Multi-cloud Infrastructure",2024,"… and Administration of Multi-cloud and Hybrid IT Estates","Springer","https://link.springer.com/chapter/10.1007/978-1-4842-9480-2_7","",93,"2026-05-16 00:43:36","","10.1007/978-1-4842-9480-2_7","",,,,,,0,0.00,0,1,2,"… As the seventh item on the 2022 OWASP Top 10 list of Kubernetes security vulnerabilities highlights, with Kubernetes flat networking structure, “when no additional controls are in place …","","https://scholar.google.com/scholar?q=related:81RIY3K_RigJ:scholar.google.com/&scioq=%22kubernetes+security%22%7C%22kubernetes+admission+control%22+%22multi+cloud%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"RR Gaddam","Policy-Centric GitOps for Secure Kubernetes Deployments",2021,"International Journal of Emerging Research in …","ijeret.org","http://ijeret.org/index.php/ijeret/article/view/470","",94,"2026-05-16 00:43:36","","","",,,,,,0,0.00,0,1,5,"… When policy enforcement is unified across multi-cloud and hybrid clusters, HealthSure can be said to have achieved not only application resilience but also security posture. The policies…","http://ijeret.org/index.php/ijeret/article/download/470/449","https://scholar.google.com/scholar?q=related:JKa40tC0eisJ:scholar.google.com/&scioq=%22kubernetes+security%22%7C%22kubernetes+admission+control%22+%22multi+cloud%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
7,"SKR Anumandla","Automating container orchestration: Innovations and challenges in kubernetes implementation",2024,"Robotics Xplore: USA Tech Digest","hal.science","https://hal.science/hal-04787298/","https://scholar.google.com/scholar?cites=3355712144091824042&as_sdt=2005&sciodt=2007&hl=en",95,"2026-05-16 00:43:36","","","",,,,,,7,3.50,7,1,2,"The goal of this study is to investigate how Kubernetes has revolutionized container orchestration. It emphasizes cutting-edge deployment techniques, new trends, and related difficulties…","https://hal.science/hal-04787298v1/file/2024.3.pdf","https://scholar.google.com/scholar?q=related:qr8ObWrikS4J:scholar.google.com/&scioq=%22kubernetes+security%22%7C%22kubernetes+admission+control%22+%22multi+cloud%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
1,"A Ganapathi","Building a Career in Cloud-Native IAM: Essential Skills and Strategies",2025,"","academia.edu","https://www.academia.edu/download/124817471/V5I917.pdf","https://scholar.google.com/scholar?cites=1065559939850647951&as_sdt=2005&sciodt=2007&hl=en",96,"2026-05-16 00:43:36","PDF","","",,,,,,1,1.00,1,1,1,"… New Horizons' comprehensive multi-cloud research reveals that enterprises now employ … reduces the typical learning curve for mastering advanced Kubernetes security concepts. …","https://www.academia.edu/download/124817471/V5I917.pdf","https://scholar.google.com/scholar?q=related:jzmvpR6hyQ4J:scholar.google.com/&scioq=%22kubernetes+security%22%7C%22kubernetes+admission+control%22+%22multi+cloud%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
4,"M Ţălu","DDoS Mitigation in Kubernetes: A Review of ExtendedBerkeley Packet Filtering and eXpress Data Path Technologies",2025,"JUTI: Jurnal Ilmiah Teknologi Informasi","juti.if.its.ac.id","https://juti.if.its.ac.id/index.php/juti/article/view/1268","https://scholar.google.com/scholar?cites=2891843928952562140&as_sdt=2005&sciodt=2007&hl=en",97,"2026-05-16 00:43:36","","","",,,,,,4,4.00,4,1,1,"… algorithm design, and multi-cloud security integration. These … eBPF and existing Kubernetes security solutions, including … , such as securing multi-cloud environments and improving …","http://juti.if.its.ac.id/index.php/juti/article/download/1268/556","https://scholar.google.com/scholar?q=related:3GEWU7vkISgJ:scholar.google.com/&scioq=%22kubernetes+security%22%7C%22kubernetes+admission+control%22+%22multi+cloud%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
3,"PSSR Patchamatla","Intelligent Observability in Kubernetes: AI-Powered Anomaly Detection and Root Cause Analysis for Cloud-Native DevOps",2025,"Journal of Advances in Computational …","researchgate.net","https://www.researchgate.net/profile/Pavan-Srikanth-Patchamatla/publication/389288791_Intelligent_Observability_in_Kubernetes_AI-Powered_Anomaly_Detection_and_Root_Cause_Analysis_for_Cloud-Native_DevOps/links/67d50cff7d56ad0a0f02e449/Intelligent-Observability-in-Kubernetes-AI-Powered-Anomaly-Detection-and-Root-Cause-Analysis-for-Cloud-Native-DevOps.pdf","https://scholar.google.com/scholar?cites=14114214603026002330&as_sdt=2005&sciodt=2007&hl=en",98,"2026-05-16 00:43:36","PDF","","",,,,,,3,3.00,3,1,1,"… multi-cloud environments necessitates intelligent observability … further advancements in AI-driven log correlation, real-time adaptive learning, and multi-cloud observability to enhance …","https://www.researchgate.net/profile/Pavan-Srikanth-Patchamatla/publication/389288791_Intelligent_Observability_in_Kubernetes_AI-Powered_Anomaly_Detection_and_Root_Cause_Analysis_for_Cloud-Native_DevOps/links/67d50cff7d56ad0a0f02e449/Intelligent-Observability-in-Kubernetes-AI-Powered-Anomaly-Detection-and-Root-Cause-Analysis-for-Cloud-Native-DevOps.pdf","https://scholar.google.com/scholar?q=related:mvH-sGbD38MJ:scholar.google.com/&scioq=%22kubernetes+security%22%7C%22kubernetes+admission+control%22+%22multi+cloud%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
1,"S Nimmagadda","Integrating Machine Learning into the Security of Containerized Workloads",2025,"Journal of Computer Science and …","al-kindipublishers.org","https://al-kindipublishers.org/index.php/jcsts/article/view/10755","https://scholar.google.com/scholar?cites=1076413472786090725&as_sdt=2005&sciodt=2007&hl=en",99,"2026-05-16 00:43:36","","","",,,,,,1,1.00,1,1,1,"… They also facilitate efficient cloud migration and multi-cloud deployments. However, the dynamic and ephemeral nature of containers introduces new and evolving security risks, such as …","https://al-kindipublishers.org/index.php/jcsts/article/download/10755/9510","https://scholar.google.com/scholar?q=related:5QrctFkw8A4J:scholar.google.com/&scioq=%22kubernetes+security%22%7C%22kubernetes+admission+control%22+%22multi+cloud%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
1,"S Devalla","Operationalizing Helm chart security: A topology-aware framework for enterprise Kubernetes environments",2024,"International Journal of Science and Research (IJSR)","researchgate.net","https://www.researchgate.net/profile/Sireesha-Devalla/publication/397075433_Operationalizing_Helm_Chart_Security_A_Topology-Aware_Framework_for_Enterprise_Kubernetes_Environments/links/69121a584baee165919200de/Operationalizing-Helm-Chart-Security-A-Topology-Aware-Framework-for-Enterprise-Kubernetes-Environments.pdf","https://scholar.google.com/scholar?cites=5420699941409000450&as_sdt=2005&sciodt=2007&hl=en",100,"2026-05-16 00:43:36","PDF","","",,,,,,1,0.50,1,1,2,"… application deployments across hybrid and multi-cloud environments. While this automation … Existing Helm and Kubernetes security tools primarily perform static analysis. They identify …","https://www.researchgate.net/profile/Sireesha-Devalla/publication/397075433_Operationalizing_Helm_Chart_Security_A_Topology-Aware_Framework_for_Enterprise_Kubernetes_Environments/links/69121a584baee165919200de/Operationalizing-Helm-Chart-Security-A-Topology-Aware-Framework-for-Enterprise-Kubernetes-Environments.pdf","https://scholar.google.com/scholar?q=related:AgyqaeAxOksJ:scholar.google.com/&scioq=%22kubernetes+security%22%7C%22kubernetes+admission+control%22+%22multi+cloud%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
16,"P Pandey, A Patel","Integrating Security in Cloud-Native Development: A DevSecOps Approach to Resilient Software Systems",2025,"Data Governance, DevSecOps, and …","igi-global.com","https://www.igi-global.com/chapter/integrating-security-in-cloud-native-development/376999","https://scholar.google.com/scholar?cites=7708035625769481529&as_sdt=2005&sciodt=2007&hl=en",101,"2026-05-16 00:43:36","","","",,,,,,16,16.00,8,2,1,"… across hybrid and multi- cloud environments is challenging. … and Kubernetes security was a relatively new domain that OWASP recently incorporated. The OWASP Kubernetes Security …","","https://scholar.google.com/scholar?q=related:ObULDpBx-GoJ:scholar.google.com/&scioq=%22kubernetes+security%22%7C%22kubernetes+admission+control%22+%22multi+cloud%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
18,"F Binbeshr, M Imam","Comparative analysis of AI-driven security approaches in DevSecOps: Challenges, solutions, and future directions",2025,"Proceedings of the 2025 29th International …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3727967.3756841","https://scholar.google.com/scholar?cites=13752900615071634060&as_sdt=2005&sciodt=2007&hl=en",102,"2026-05-16 00:43:36","","10.1145/3727967.3756841","",,,,,,18,18.00,9,2,1,"… &Multi-Cloud Security category includes AI techniques designed for securing cloud-based applications and multi-cloud … For instance, µDetector (S6) enhances Kubernetes security …","https://dl.acm.org/doi/full/10.1145/3727967.3756841","https://scholar.google.com/scholar?q=related:jJKYUD4e3L4J:scholar.google.com/&scioq=%22kubernetes+security%22%7C%22kubernetes+admission+control%22+%22multi+cloud%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
8,"F Ahmed","Cloud security posture management (CSPM): Automating security policy enforcement in cloud environments",2023,"","philarchive.org","https://philarchive.org/rec/AHMCSP","https://scholar.google.com/scholar?cites=1995300636015492986&as_sdt=2005&sciodt=2007&hl=en",103,"2026-05-16 00:43:36","","","",,,,,,8,2.67,8,1,3,"… This misconception leaves sensitive data vulnerable to exposure, particularly in multicloud … (VMware) introducing specialized Kubernetes security posture management. When …","https://philarchive.org/archive/AHMCSP","https://scholar.google.com/scholar?q=related:en_QXVu7sBsJ:scholar.google.com/&scioq=%22kubernetes+security%22%7C%22kubernetes+admission+control%22+%22multi+cloud%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
11,"G Ramesh, TV Pai, R Birau, KK Poojary…","A comprehensive review on scaling machine learning workflows using cloud technologies and devops",2025,"IEEE …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/11126113/","https://scholar.google.com/scholar?cites=4216581673800397550&as_sdt=2005&sciodt=2007&hl=en",104,"2026-05-16 00:43:36","","","",,,,,,11,11.00,2,5,1,"… The main highlights strategies for optimizing resource utilization, minimizing inference latency, and managing data versioning across hybrid and multi-cloud architectures (AWS, Azure, …","https://ieeexplore.ieee.org/iel8/6287639/6514899/11126113.pdf","https://scholar.google.com/scholar?q=related:7nJLIbFOhDoJ:scholar.google.com/&scioq=%22kubernetes+security%22%7C%22kubernetes+admission+control%22+%22multi+cloud%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
1,"J Nelson, A Lansnort, E Frank","Techniques for monitoring and analyzing cloud-based applications and infrastructure",2025,"","researchgate.net","https://www.researchgate.net/profile/Jordan-Nelson-15/publication/390552946_Techniques_for_monitoring_and_analyzing_cloud-based_applications_and_infrastructure/links/67f3c15c03b8d7280e2b3a63/Techniques-for-monitoring-and-analyzing-cloud-based-applications-and-infrastructure.pdf","https://scholar.google.com/scholar?cites=4919902751457631439&as_sdt=2005&sciodt=2007&hl=en",105,"2026-05-16 00:43:36","PDF","","",,,,,,1,1.00,0,3,1,"… • Tool fragmentation – Integrating disparate monitoring solutions across hybrid and multi-cloud … o Time-series monitoring with alerting o Custom dashboards for multi-cloud visibility …","https://www.researchgate.net/profile/Jordan-Nelson-15/publication/390552946_Techniques_for_monitoring_and_analyzing_cloud-based_applications_and_infrastructure/links/67f3c15c03b8d7280e2b3a63/Techniques-for-monitoring-and-analyzing-cloud-based-applications-and-infrastructure.pdf","https://scholar.google.com/scholar?q=related:z1wZVnwBR0QJ:scholar.google.com/&scioq=%22kubernetes+security%22%7C%22kubernetes+admission+control%22+%22multi+cloud%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"PM Maheshkumar","Possibilities of using Cloud computing in the company-Migrating Physical Infrastructure/Application to Cloud",2024,"","","","",106,"2026-05-16 00:43:36","CITATION","","",,,,,,0,0.00,0,1,2,"","","https://scholar.google.com/scholar?q=related:2TSFJtV6RuEJ:scholar.google.com/&scioq=%22kubernetes+security%22%7C%22kubernetes+admission+control%22+%22multi+cloud%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"T Oladoja","Transforming Modern Data Ecosystems: Kubernetes for IoT, Blockchain, and AI",2020,"","researchgate.net","https://www.researchgate.net/profile/Oladoja-Timilehin/publication/386538416_Transforming_Modern_Data_Ecosystems_Kubernetes_for_IoT_Blockchain_and_AI/links/6754ae66ea30b90cbc63ac13/Transforming-Modern-Data-Ecosystems-Kubernetes-for-IoT-Blockchain-and-AI.pdf","",107,"2026-05-16 00:43:36","PDF","","",,,,,,0,0.00,0,1,6,"… Organizations are increasingly adopting hybrid and multi-cloud strategies to avoid vendor lock-in and optimize workloads across diverse environments. Kubernetes' ability to operate …","https://www.researchgate.net/profile/Oladoja-Timilehin/publication/386538416_Transforming_Modern_Data_Ecosystems_Kubernetes_for_IoT_Blockchain_and_AI/links/6754ae66ea30b90cbc63ac13/Transforming-Modern-Data-Ecosystems-Kubernetes-for-IoT-Blockchain-and-AI.pdf","https://scholar.google.com/scholar?q=related:o-ZPun-zAd8J:scholar.google.com/&scioq=%22kubernetes+security%22%7C%22kubernetes+admission+control%22+%22multi+cloud%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
1,"AM Ishaq, IF Hanif, MR Nugroho, NA Putra","Evolusi dan Tantangan Sistem Enterprise Terdistribusi di Era Modern: Perspektif Teknologi dan Arsitektur Pasca-2020",2025,"Kohesi: Jurnal Sains dan Teknologi","","","https://scholar.google.com/scholar?cites=8504144580918070659&as_sdt=2005&sciodt=2007&hl=en",108,"2026-05-16 00:43:36","CITATION","","",,,,,,1,1.00,0,4,1,"","","https://scholar.google.com/scholar?q=related:g00vgHDKBHYJ:scholar.google.com/&scioq=%22kubernetes+security%22%7C%22kubernetes+admission+control%22+%22multi+cloud%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"V Ponnuru, V SAWAL, S Vidyadhara…","Multi-tenant secrets manager",2025,"US Patent App. 18 …","Google Patents","https://patents.google.com/patent/US20250240293A1/en","",109,"2026-05-16 00:43:36","","","",,,,,,0,0.00,0,4,1,"One example method includes receiving, by a confidential container service from a tenant, a request to provision a tenant node, provisioning the tenant node using a multi-tenant trusted …","","https://scholar.google.com/scholar?q=related:h3wUp7Mea6gJ:scholar.google.com/&scioq=%22kubernetes+security%22%7C%22kubernetes+admission+control%22+%22multi+cloud%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
6,"G Olaoye","AI-Driven Intrusion Detection and Prevention Systems (IDPS) for Cloud Security",2025,"Available at SSRN 5129525","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5129525","https://scholar.google.com/scholar?cites=11533556680382221756&as_sdt=2005&sciodt=2007&hl=en",110,"2026-05-16 00:43:36","","","",,,,,,6,6.00,6,1,1,"… based on workload demand in multi-cloud and hybrid cloud … Multi-Cloud and Hybrid Environments: Deploying AI-driven IDPS … As AI continues to mature, multi-cloud environments, …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=5129525","https://scholar.google.com/scholar?q=related:vA0Eg7FsD6AJ:scholar.google.com/&scioq=%22kubernetes+security%22%7C%22kubernetes+admission+control%22+%22multi+cloud%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
