Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
5,"L Soeiro, T Robert, S Zacchiroli","Assessing the threat level of software supply chains with the log model",2023,"2023 IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10386091/","https://scholar.google.com/scholar?cites=8542261964722919857&as_sdt=2005&sciodt=2007&hl=en",214,"2026-05-16 00:46:44","","","",,,,,,5,1.67,2,3,3,"… of the SPDX specification [23]. Additionally, even a comprehensive SBOM only captures a static … : A review of open source software supply chain attacks,” in Detection of Intrusions and …","https://arxiv.org/pdf/2311.11725","https://scholar.google.com/scholar?q=related:sdmjgf81jHYJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
1,"RJ Erbes, M Gallegos","SCA Tools-SCRM Value Add or Lossy Noise Machines",2024,"","osti.gov","https://www.osti.gov/biblio/2479528","https://scholar.google.com/scholar?cites=14734946633222230567&as_sdt=2005&sciodt=2007&hl=en",215,"2026-05-16 00:46:44","","","",,,,,,1,0.50,1,2,2,"… ▪Goal: To identify commercial SCA/SBOM tools that can quickly enumerate components in firmware binaries and produce an SBOM equivalent to manual analysis in less time. …","https://www.osti.gov/servlets/purl/2479528","https://scholar.google.com/scholar?q=related:J5KM0eQLfcwJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
5,"A Reddy, RK Lamb, S Javed","Platform and method for assessment and verification of Software Bill of Materials (SBOM) and vulnerabilities across a software supply chain life cycle using blockchain",2023,"US Patent 11,809,575","Google Patents","https://patents.google.com/patent/US11809575B1/en","https://scholar.google.com/scholar?cites=11458177089133068017&as_sdt=2005&sciodt=2007&hl=en",216,"2026-05-16 00:46:44","","","",,,,,,5,1.67,2,3,3,"… all these SBOM's to be shared with an SBOM sharing platform, … today frequently face software supply chain attacks and do not … risk associated with such supply chain attacks is to enable …","https://patentimages.storage.googleapis.com/26/e8/d0/06cfbb17aa6eb1/US11809575.pdf","https://scholar.google.com/scholar?q=related:8b5Lw1qfA58J:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
12,"JH Park, HY Youm","A secure firmware and software update model based on blockchains for Internet of Things devices using SBOM",2023,"2023 18th Asia Joint Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10367901/","https://scholar.google.com/scholar?cites=8332989135613540992&as_sdt=2005&sciodt=2007&hl=en",217,"2026-05-16 00:46:44","","","",,,,,,12,4.00,6,2,3,"… In addition, software supply chain security threats have … Materials(SBOM) to mitigate the software supply chain security threat … that may occur during the software life cycle through SBOM. …","","https://scholar.google.com/scholar?q=related:gDpvAXi5pHMJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
6,"SU Lee, L Dong, Z Xing, ME Ahmed…","Software Security Mapping Framework: Operationalization of Security Requirements",2025,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2506.11051","https://scholar.google.com/scholar?cites=6609387280573057551&as_sdt=2005&sciodt=2007&hl=en",218,"2026-05-16 00:46:44","","","",,,,,,6,6.00,1,5,1,"… Developing practical and effective solutions for software supply chain security from a holistic perspective presents notable challenges [5]. Existing security regulations/guidelines/…","https://arxiv.org/pdf/2506.11051","https://scholar.google.com/scholar?q=related:D8qKsbZCuVsJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
1,"TR Schorlemmer","Software Supply Chain Security: Attacks, Defenses, and the Adoption of Signatures",2024,"","search.proquest.com","https://search.proquest.com/openview/98ff7659af5513bc5e4eaa036c5e6bba/1?pq-origsite=gscholar&cbl=18750&diss=y","https://scholar.google.com/scholar?cites=13805763062521869583&as_sdt=2005&sciodt=2007&hl=en",219,"2026-05-16 00:46:44","","","",,,,,,1,0.50,1,1,2,"… First, we propose a four-stage attack pattern for software supply chain attacks by extracting commonalities from existing taxonomies and case studies. This pattern consists of four stages…","https://hammer.purdue.edu/articles/thesis/Software_Supply_Chain_Security_Attacks_Defenses_and_the_Adoption_of_Signatures/25683681/1/files/45839796.pdf","https://scholar.google.com/scholar?q=related:DzXT-lvsl78J:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
1,"JD Strubel","Securing Machine Learning Supply Chains",2021,"","apps.dtic.mil","https://apps.dtic.mil/sti/html/trecms/AD1164482/","https://scholar.google.com/scholar?cites=15765602966238604683&as_sdt=2005&sciodt=2007&hl=en",220,"2026-05-16 00:46:44","","","",,,,,,1,0.20,1,1,5,"Recent cyber-attacks on supply chains such as the large-scale SolarWinds attack are gaining the attention of cybersecurity experts. Supply chain attacks are growing in frequency and …","https://apps.dtic.mil/sti/trecms/pdf/AD1164482.pdf","https://scholar.google.com/scholar?q=related:iy1_OF6sytoJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"A Pohja","Feasibility evaluation of software composition analysis tools for unmanaged embedded medical software",2024,"","aaltodoc.aalto.fi","https://aaltodoc.aalto.fi/items/19b9e0be-67ef-4f9c-af6e-746e52f65417","",221,"2026-05-16 00:46:44","","","",,,,,,0,0.00,0,1,2,"… Listing 1 illustrates a CycloneDX formatted SBOM. Although it might be easier to have only … underlines the growing awareness towards software supply chain security, the main topic of …","https://aaltodoc.aalto.fi/bitstreams/e4dd6c3c-2f31-479e-a050-a507f7a7b261/download","https://scholar.google.com/scholar?q=related:sXICfypZSMIJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
1,"M Kaczorowski, F Momot, GV Neville-Neil, C McCubbin","OSS Supply-chain Security: What Will It Take?",2022,"Queue","dl.acm.org","https://dl.acm.org/doi/pdf/10.1145/3570923","https://scholar.google.com/scholar?cites=10156845877924815962&as_sdt=2005&sciodt=2007&hl=en",222,"2026-05-16 00:46:44","PDF","10.1145/3570923","",,,,,,1,0.25,0,4,4,"… , who was the senior director of software supply-chain security at GitHub prior to turning her … various dependencygraph management tools that the SBOM [software bill of materials] folks …","https://dl.acm.org/doi/pdf/10.1145/3570923","https://scholar.google.com/scholar?q=related:WmQZQINd9IwJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
8,"W Wu, P Wang, L Zhao, W Jiang","An intelligent security detection and response scheme based on SBOM for securing IoT terminal devices",2023,"2023 IEEE 11th International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10393435/","https://scholar.google.com/scholar?cites=1978053714422081768&as_sdt=2005&sciodt=2007&hl=en",223,"2026-05-16 00:46:44","","","",,,,,,8,2.67,2,4,3,"… SBOM is very useful when reusing code and introducing open source code, and is … for software supply chain security management. In this paper, we have designed a component SBOM, …","","https://scholar.google.com/scholar?q=related:6CjFgl91cxsJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"GK Rajbahadur, K Gallaba, E Rashno…","Building an Open AIBOM Standard in the Wild",2025,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2510.07070","",224,"2026-05-16 00:46:44","","","",,,,,,0,0.00,0,4,1,"… that SPDX AIBOM specification is the definitive AIBOM solution as credible alternatives such as CycloneDX … SBOMs have become central to software supply chain security as modern …","https://arxiv.org/pdf/2510.07070","https://scholar.google.com/scholar?q=related:WpxVe5WOS1EJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"TA Nguyen, THM Le, MA Babar","Securing the AI Supply Chain: What Can We Learn From Developer-Reported Security Issues and Solutions of AI Projects?",2025,"arXiv preprint arXiv:2512.23385","arxiv.org","https://arxiv.org/abs/2512.23385","",225,"2026-05-16 00:46:44","","","",,,,,,0,0.00,0,3,1,"The rapid growth of Artificial Intelligence (AI) models and applications has led to an increasingly complex security landscape. Developers of AI projects must contend not only with …","https://arxiv.org/pdf/2512.23385","https://scholar.google.com/scholar?q=related:HqXWoQCbiAEJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
1,"JR Wellington","Qualitative Delphi Study: Gaining Consensus on Cybersecurity Frameworks for Software Supply Chain Defense",2023,"","search.proquest.com","https://search.proquest.com/openview/124de3c61a4e5a710283901dabb79ee3/1?pq-origsite=gscholar&cbl=18750&diss=y","https://scholar.google.com/scholar?cites=15287748999393511041&as_sdt=2005&sciodt=2007&hl=en",226,"2026-05-16 00:46:44","","","",,,,,,1,0.33,1,1,3,"… The ICT supply chain includes hardware and software supply chains as subparts; however, this study focuses on software supply chain attacks reserving hardware supply chain attacks …","","https://scholar.google.com/scholar?q=related:gQYvjLf-KNQJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
4,"D Pereira, C Molloy, S Acharya, SHH Ding","Automating SBOM Generation with Zero-Shot Semantic Similarity",2024,"International Conference on …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-89994-2_6","https://scholar.google.com/scholar?cites=6515528021547080855&as_sdt=2005&sciodt=2007&hl=en",227,"2026-05-16 00:46:44","","10.1007/978-3-031-89994-2_6","",,,,,,4,2.00,1,4,2,"… The purpose of this study is to address the critical issue of supply chain attacks, whose notoriety was cemented by the SolarWinds supply chain attack. Recognizing the critical nature of …","https://arxiv.org/pdf/2403.08799","https://scholar.google.com/scholar?q=related:l9xqADfOa1oJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
1,"VL Narasimhan, S Ramaswamy, O Mphale","Software supply chain resiliency at scale",2023,"International Conference on …","Springer","https://link.springer.com/chapter/10.1007/978-981-97-0210-7_37","https://scholar.google.com/scholar?cites=3399443014016567375&as_sdt=2005&sciodt=2007&hl=en",228,"2026-05-16 00:46:44","","10.1007/978-981-97-0210-7_37","",,,,,,1,0.33,0,3,3,"… to software supply chain security, indicates that answering even basic questions about software supply chain security … as the Software Bill of Materials (SBOM). However, in general the …","","https://scholar.google.com/scholar?q=related:TwikBGk_LS8J:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"K Luke, K Mayes, T Kondo, S Kai…","Using FIDO-based Authentication to Improve the Security of Software Supply Chains",2025,"Journal of Information …","jstage.jst.go.jp","https://www.jstage.jst.go.jp/article/ipsjjip/33/0/33_708/_article/-char/ja/","",229,"2026-05-16 00:46:44","","","",,,,,,0,0.00,0,5,1,"… Based on our survey of current software supply chain security practices, we define a … data, including other software supply chain security mechanisms such as SBOM. Although many of …","https://www.jstage.jst.go.jp/article/ipsjjip/33/0/33_708/_pdf","https://scholar.google.com/scholar?q=related:HV1cwVCYHX0J:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"M Buslon, SR Breckling, Y Kim, JY Jo","BOMMER: An LLM-based Bill of Materials Machine Evaluated Report Tool",2025,"","osti.gov","https://www.osti.gov/servlets/purl/2584061","",230,"2026-05-16 00:46:44","PDF","","",,,,,,0,0.00,0,4,1,"… software supply chain security … SBOM implementation, such as the usability of SBOM for nonexperts and the need to consider scalability to tackle the need for continuous SBOM …","https://www.osti.gov/servlets/purl/2584061","https://scholar.google.com/scholar?q=related:EBvuSrwQRxIJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
5,"R Foster, Z Priest, M Cutshaw","Infrastructure eXpression for Codified Cyber Attack Surfaces and Automated Applicability",2021,"2021 Resilience Week (RWS)","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9611807/","https://scholar.google.com/scholar?cites=12308874392931574554&as_sdt=2005&sciodt=2007&hl=en",231,"2026-05-16 00:46:44","","","",,,,,,5,1.00,2,3,5,"… pushed industry to create SBoM as one potential mitigation check to supply chain attacks. Using the data stored in the STIX SDOs and SCOs, the creation of a SBoM and HBoM can be …","","https://scholar.google.com/scholar?q=related:GqOWjwvo0aoJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
3,"M Tamanna, S Hamer, M Tran, S Fahl…","Unraveling challenges with supply-chain levels for software artifacts (SLSA) for securing the software supply chain",2024,"Available at SSRN …","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5119626","https://scholar.google.com/scholar?cites=10080580429806480480&as_sdt=2005&sciodt=2007&hl=en",232,"2026-05-16 00:46:44","","","",,,,,,3,1.50,1,5,2,"… Software supply chain attacks are predicted to cost … reflecting a 200% increase in software supply chain attacks [2]. Well-… ) to enhance 35 software supply chain security in 2021. SLSA is …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=5119626","https://scholar.google.com/scholar?q=related:YKxe4H1q5YsJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
12,"L Soeiro, T Robert, S Zacchiroli","Wild sboms: a large-scale dataset of software bills of materials from public code",2025,"2025 IEEE/ACM 22nd …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/11025611/","https://scholar.google.com/scholar?cites=16916067496628214863&as_sdt=2005&sciodt=2007&hl=en",233,"2026-05-16 00:46:44","","","",,,,,,12,12.00,4,3,1,"… In the wake of major software supply chain security incidents (eg, SolarWinds, Log4J), the … in sbom-files we can see it is a CycloneDX 1.3 JSON SBOM file for a Go language application. …","https://arxiv.org/pdf/2503.15021","https://scholar.google.com/scholar?q=related:T1wOVcPxweoJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"M Hahn, N Kamdar, A Kreilein","Managing the Risk of Software Supply Chain Attacks",2024,"","usenix.org","https://www.usenix.org/system/files/srecon24emea_slides-hahn.pdf","",234,"2026-05-16 00:46:44","PDF","","",,,,,,0,0.00,0,3,2,"… come from a local curated repository Run static analyzers over the repository Build a Software Bill of Materials (SBOM) / Vex Golden SBOM – approved for this specific application …","https://www.usenix.org/system/files/srecon24emea_slides-hahn.pdf","https://scholar.google.com/scholar?q=related:tGV5a4e9u68J:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"E Syrmos, P Radoglou-Grammatikis…","Beyond Container CVE Analysis: A GitOps-Based Attestation and Sandbox Framework for Container Supply Chains",2025,"2025 10th South …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/11329724/","",235,"2026-05-16 00:46:44","","","",,,,,,0,0.00,0,3,1,"As software supply chain accelerate through DevOps automation and continuous delivery, container images have become the primary vector for both application development and …","https://www.researchgate.net/profile/Panagiotis-Radoglou-Grammatikis/publication/399993088_Beyond_Container_CVE_Analysis_A_GitOps-Based_Attestation_and_Sandbox_Framework_for_Container_Supply_Chains/links/69724db4e806a472e6a530c2/Beyond-Container-CVE-Analysis-A-GitOps-Based-Attestation-and-Sandbox-Framework-for-Container-Supply-Chains.pdf","https://scholar.google.com/scholar?q=related:BSXTZzHDAzMJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"A Kankaansivu","Cross-Architectural Baseline Dataset Generation for SBOM Assessment and Cybersecurity Testing",2025,"","jyx.jyu.fi","https://jyx.jyu.fi/jyx/Record/jyx_123456789_102734","",236,"2026-05-16 00:46:44","","","",,,,,,0,0.00,0,1,1,"… open-source components for SBOM and security assessments. … The dataset can be used to test how SBOM-tools handle … of SBOM-tools to combat the rise of supply chain attacks. While …","https://jyx.jyu.fi/bitstreams/1e0cb01c-c9b5-42de-82ab-0e08609f6997/download","https://scholar.google.com/scholar?q=related:07ZozLEwPoEJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
6,"X Zhou, J Xu, X Li, L Cao, L Li, Y Wang…","A blockchain‐based and microservices‐architected software composition analysis system",2024,"Journal of Software …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/smr.2675","https://scholar.google.com/scholar?cites=10264814990885854737&as_sdt=2005&sciodt=2007&hl=en",237,"2026-05-16 00:46:44","","10.1002/smr.2675","",,,,,,6,3.00,1,7,2,"… of Materials (SBOM) to enhance software supply chain security. However, the SBOM lacks … Additionally, the data and tools associated with the SBOM lack effective record-keeping and …","","https://scholar.google.com/scholar?q=related:ER7bUNnyc44J:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"C Retterer","Open Source Supply Chain Security: a Cost-Benefit Analysis of Achieving Various Security Thresholds in Build Environments",2024,"","digitalcommons.dartmouth.edu","https://digitalcommons.dartmouth.edu/cs_senior_theses/43/","",238,"2026-05-16 00:46:44","","","",,,,,,0,0.00,0,1,2,"… 2 for a description of some possible supply chain attacks. … majority of open source supply chain attacks, while offering a … artifacts to helping develop the SBOM, a piece of documentation …","https://digitalcommons.dartmouth.edu/cgi/viewcontent.cgi?article=1034&context=cs_senior_theses","https://scholar.google.com/scholar?q=related:WOcCOMDQDVMJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"B Chen","Runtime Verification for Software Supply Chain Security using Confidential Computing",2023,"Proceedings of the 2024 Workshop on Software Supply …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3689944.3696350","",239,"2026-05-16 00:46:44","","10.1145/3689944.3696350","",,,,,,0,0.00,0,1,3,"… Software supply chain security must address the runtime problem: approaches like software bill-of-materials (SBOM), static analysis, and vulnerability management help ensure the …","","https://scholar.google.com/scholar?q=related:O48Ve2ZnYyYJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"ASA Yelgundhalli, B Hassanshahi, D Roellke…","SCORED'25: Workshop on Software Supply Chain Offensive Research and Ecosystem Defenses",2025,"Proceedings of the …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3719027.3767662","",240,"2026-05-16 00:46:44","","10.1145/3719027.3767662","",,,,,,0,0.00,0,4,1,"… The Workshop on Software Supply Chain Offensive Research and Ecosystem Defenses (SCORED) is the leading academic venue focused solely on software supply chain security …","https://dl.acm.org/doi/pdf/10.1145/3719027.3767662","https://scholar.google.com/scholar?q=related:svl-TucTLtMJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"D Williams","The Embedding and Retrieval of Software Supply Chain Information in Java Applications",2024,"","diva-portal.org","https://www.diva-portal.org/smash/record.jsf?pid=diva2:1905606","",241,"2026-05-16 00:46:44","","","",,,,,,0,0.00,0,1,2,"… in 2021 [6] analysing the threat landscape for supply chain attacks found that in a majority of cases, attacks on … An abbreviated excerpt of a CycloneDX SBOM can be seen in Figure 2.1. …","https://www.diva-portal.org/smash/get/diva2:1905606/FULLTEXT01.pdf","https://scholar.google.com/scholar?q=related:uF-mF4yNpPQJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
53,"M Fourné, D Wermke, W Enck, S Fahl…","It's like flossing your teeth: On the importance and challenges of reproducible builds for software supply chain security",2023,"2023 IEEE Symposium …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10179320/","https://scholar.google.com/scholar?cites=5659002243358814390&as_sdt=2005&sciodt=2007&hl=en",242,"2026-05-16 00:46:44","","","",,,,,,53,17.67,11,5,3,"… As also mentioned in one of our interviews, there are legislative efforts underway towards requiring an SBOM, which can only be reliably generated by having the depth of information …","https://publications.cispa.de/articles/conference_contribution/It_s_like_flossing_your_teeth_On_the_Importance_and_Challenges_of_Reproducible_Builds_for_Software_Supply_Chain_Security/24614676/1/files/43248912.pdf","https://scholar.google.com/scholar?q=related:tnCKwo7QiE4J:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
9,"S Hamer, J Bowen, MN Haque, R Hines…","Closing the Chain: How to reduce your risk of being SolarWinds, Log4j, or XZ Utils",2025,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2503.12192","https://scholar.google.com/scholar?cites=13212096107664937696&as_sdt=2005&sciodt=2007&hl=en",243,"2026-05-16 00:46:44","","","",,,,,,9,9.00,2,5,1,"… We define software supply chain attacks as incidents where vulnerabilities in dependencies are leveraged by adversaries in dependent systems 1 . We reviewed the Cloud Native …","https://arxiv.org/pdf/2503.12192","https://scholar.google.com/scholar?q=related:4JKww2jLWrcJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
0,"A Gurbanova","Security Vulnerabilities and Strategic Responses: The SolarWinds Supply Chain Attack and Its Implications for Global Cybersecurity",2025,"","dspace.cuni.cz","https://dspace.cuni.cz/bitstream/handle/20.500.11956/207253/120515703.pdf?sequence=1","",244,"2026-05-16 00:46:44","PDF","","",,,,,,0,0.00,0,1,1,"… Interestingly, this review consists of five interrelated sections beginning with: Background to Supply Chain Attacks. Building on the research works of Sanger et al. (2021), Peisert et al. …","https://dspace.cuni.cz/bitstream/handle/20.500.11956/207253/120515703.pdf?sequence=1","https://scholar.google.com/scholar?q=related:i9R6-ZTeIGwJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
2,"AD Sarang, SH Choi, KW Park","Plotting OSS-Based Supply Chain Attack Strategies and the Defense Failure",2024,"International Conference on Information …","Springer","https://link.springer.com/chapter/10.1007/978-981-96-1624-4_24","https://scholar.google.com/scholar?cites=17012400149424625953&as_sdt=2005&sciodt=2007&hl=en",245,"2026-05-16 00:46:44","","10.1007/978-981-96-1624-4_24","",,,,,,2,1.00,1,3,2,"… For, instance SBOM is majorly consumed by vulnerability … We provide a generic architecture for supply chain attacks that … of software bill of materials (SBOM) for instance has made it …","","https://scholar.google.com/scholar?q=related:IdlB48wvGOwJ:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
25,"KG Kalu, T Singla, C Okafor, S Torres-Arias…","An industry interview study of software signing for supply chain security",2025,"34th USENIX Security …","usenix.org","https://www.usenix.org/conference/usenixsecurity25/presentation/kalu","https://scholar.google.com/scholar?cites=9057403797494378110&as_sdt=2005&sciodt=2007&hl=en",246,"2026-05-16 00:46:44","","","",,,,,,25,25.00,5,5,1,"… set of topics, we studied software supply chain security frameworks such as SLSA, CNCF, SCIM… into how subjects perceived software supply chain attacks and reorganized the protocol, …","https://www.usenix.org/system/files/usenixsecurity25-kalu.pdf","https://scholar.google.com/scholar?q=related:fi7tAMRcsn0J:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
2,"T Mohomed, I Ekanayake","ARGO-SLSA: Software Supply Chain Security in Argo Workflows",2025,"2025 Moratuwa Engineering …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/11217128/","https://scholar.google.com/scholar?cites=3321646004172367863&as_sdt=2005&sciodt=2007&hl=en",247,"2026-05-16 00:46:44","","","",,,,,,2,2.00,1,2,1,"… on third-party tools to meet software supply chain security standards. This paper proposes a … that the ARGO-SLSA controller surpasses existing software supply chain security solutions. …","https://arxiv.org/pdf/2503.20079","https://scholar.google.com/scholar?q=related:9ydKJHHbGC4J:scholar.google.com/&scioq=%22software+supply+chain+security%22%7C%22supply+chain+attacks%22+%22sbom%22%7C%22spdx%22%7C%22cyclonedx%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2025"
